SPI1,SPI3,SPI6,SPI12
1.925951485,1.183843164,-0.258355219,0.89841931
0.150572717,1.01149307,-0.509225001,0.944698082
0.545386891,0.818933015,0.552917527,1.104934214
-1.162760688,-0.492312943,-0.141619225,0.496772498
-4.895393736,-2.336307396,-1.633299759,-0.543912546
-0.797901371,-2.911628334,-1.873896015,-1.228647315
0.134319846,-1.656180781,-1.651995038,-1.505910604
0.680652073,-0.100005959,-1.404890578,-1.514720193
-0.696051602,0.043776024,-1.826389543,-1.508781996
0.814186115,0.367608754,-1.100044142,-1.115321038
-0.701985308,-0.197977302,-0.259516021,-1.167483799
0.619828409,0.496930091,0.184546803,-1.185654908
-0.43834128,-0.710385168,0.171620833,-1.393854171
-0.593969961,-0.577705281,-0.495310915,-1.472073315
-0.631450654,-0.961550483,-0.450961864,-1.624353717
0.40950301,-0.290718514,-0.50638637,-1.145116487
0.310125278,0.054567048,-0.172033714,-0.337621236
0.987897999,0.799303746,0.32049765,0.303963374
0.003545258,0.546576616,0.245231026,0.248156792
-1.859287788,-0.118939964,-0.139553428,-0.376558146
-0.951759573,-1.452167992,-0.222757532,-0.491823966
